dataset,dataset_label,repetition,method,n_train,n_cal,n_eval,lambda,gamma,coverage,mean_width,median_width,q90_width,lower_miss,upper_miss,asr_a_minus,asr_a_plus
superconductivity,Superconductivity critical temperature,20,CQR-TI,7087,7087,7089,0.0161324756230171,0.916132475623017,0.915220764564819,45.9598282410851,39.053879299172,79.2650799158082,0.0358301594018903,0.048949076033291,0.075863515227839,0.0686265150173408
superconductivity,Superconductivity critical temperature,20,Parametric-TI,7087,7087,7089,0.0161324756230171,0.916132475623017,0.914515446466356,40.3580448737442,45.1671836362152,47.9469771456634,0.0516292848074482,0.0338552687261955,0.075863515227839,0.0686265150173408
meps_expenditure,MEPS 2016 total medical expenditure,1,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.924137931034483,77119.7595804331,38864.4904992398,168789.876319766,0.0636015325670498,0.0122605363984674,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,1,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.924137931034483,77119.759580433,38864.4904992398,168789.876319765,0.0636015325670498,0.0122605363984674,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,1,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.925670498084291,13326.0746952914,7843.76618462394,28143.3988219508,0.0147509578544061,0.0595785440613027,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,1,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.876436781609195,108063.93519063,22644.9296883339,280224.087307868,0.102490421455939,0.0210727969348659,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,2,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.92088122605364,63240.6248897311,30077.6170719498,138904.488147266,0.0660919540229885,0.0130268199233716,1.39740585138079,1.11957291897677
meps_expenditure,MEPS 2016 total medical expenditure,2,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.921264367816092,35506.9185437385,16528.0612815574,79601.1851533153,0.0517241379310345,0.0270114942528736,1.39740585138079,1.11957291897677
meps_expenditure,MEPS 2016 total medical expenditure,2,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.916858237547893,13554.0857154086,8037.52450791118,29236.2293500283,0.0224137931034483,0.060727969348659,1.39740585138079,1.11957291897677
meps_expenditure,MEPS 2016 total medical expenditure,2,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.877394636015326,109270.006628374,20449.1650969227,293372.094835421,0.0978927203065134,0.0247126436781609,1.39740585138079,1.11957291897677
meps_expenditure,MEPS 2016 total medical expenditure,3,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.916283524904215,59740.7601603768,30260.0938005965,133908.512246991,0.068007662835249,0.0157088122605364,1.32686019638519,0.999979000017004
meps_expenditure,MEPS 2016 total medical expenditure,3,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.915708812260536,28571.9563831362,13721.13300259,66819.374373883,0.0509578544061303,0.0333333333333333,1.32686019638519,0.999979000017004
meps_expenditure,MEPS 2016 total medical expenditure,3,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.916858237547893,12698.2380984791,7314.19855763249,27303.6626503478,0.0195402298850575,0.0636015325670498,1.32686019638519,0.999979000017004
meps_expenditure,MEPS 2016 total medical expenditure,3,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.873754789272031,93424.596873936,19181.7726902444,263974.741458764,0.100766283524904,0.0254789272030651,1.32686019638519,0.999979000017004
meps_expenditure,MEPS 2016 total medical expenditure,4,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.930651340996168,85306.6358461034,38145.6673979623,180253.902490235,0.0568965517241379,0.0124521072796935,1.46972698040137,1.17347643404734
meps_expenditure,MEPS 2016 total medical expenditure,4,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.928352490421456,44233.2818763753,20120.4927652256,95821.6073083481,0.04272030651341,0.0289272030651341,1.46972698040137,1.17347643404734
meps_expenditure,MEPS 2016 total medical expenditure,4,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.912452107279693,13256.7988827161,7316.11690693663,28877.0185058113,0.0231800766283525,0.064367816091954,1.46972698040137,1.17347643404734
meps_expenditure,MEPS 2016 total medical expenditure,4,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.887164750957854,111697.696643577,22645.5175662969,311959.842919768,0.0919540229885057,0.0208812260536398,1.46972698040137,1.17347643404734
meps_expenditure,MEPS 2016 total medical expenditure,5,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.912835249042146,51283.8862189274,29406.6798186708,119982.261734555,0.0689655172413793,0.0181992337164751,1.52472828938365,1.10425010623819
meps_expenditure,MEPS 2016 total medical expenditure,5,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.910727969348659,24868.0822599257,13420.9137972344,59969.1462443981,0.0450191570881226,0.0442528735632184,1.52472828938365,1.10425010623819
meps_expenditure,MEPS 2016 total medical expenditure,5,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.918390804597701,13736.0632925927,7873.96697296501,30025.245078076,0.0264367816091954,0.0551724137931035,1.52472828938365,1.10425010623819
meps_expenditure,MEPS 2016 total medical expenditure,5,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.889655172413793,125824.59922234,24679.001341364,356979.249850058,0.0894636015325671,0.0208812260536398,1.52472828938365,1.10425010623819
meps_expenditure,MEPS 2016 total medical expenditure,6,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.923180076628352,66403.4475190094,35939.5599816779,151626.412162815,0.0603448275862069,0.0164750957854406,1.49118671475193,1.1191995447265
meps_expenditure,MEPS 2016 total medical expenditure,6,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.932567049808429,34280.818001238,18232.207645086,79677.1768295941,0.0373563218390805,0.0300766283524904,1.49118671475193,1.1191995447265
